Nivel de consistência; Data; Vazão
2;2008-04-09;34.263
2;2008-04-09;34.561
2;2008-04-09;42.307
2;2008-04-09;44.989
2;2008-04-09;42.009
2;2008-04-09;37.838
2;2008-04-09;33.071
2;2008-04-09;29.496
2;2008-04-09;25.921
2;2008-04-09;22.643
2;2008-04-09;50.947
2;2008-04-09;102.06
2;2008-05-01;147.848
2;2008-05-02;165.171
2;2008-05-03;176.752
2;2008-05-04;180.689
2;2008-05-05;170.276
2;2008-05-06;152.712
2;2008-05-07;131.377
2;2008-05-08;109.347
2;2008-05-09;89.118
2;2008-05-09;69.42
2;2008-05-09;60.183
2;2008-05-09;50.947
2;2008-05-09;44.989
2;2008-05-09;39.924
2;2008-05-09;37.242
2;2008-05-09;34.263
2;2008-05-09;32.475
2;2008-05-09;30.092
2;2008-05-09;28.006
2;2008-05-09;27.112
2;2008-05-09;26.517
2;2008-05-09;24.729
2;2008-05-09;24.133
2;2008-05-09;23.537
2;2008-05-09;22.941
2;2008-05-09;22.345
2;2008-05-09;22.345
2;2008-05-09;22.643
2;2008-05-09;28.304
2;2008-05-09;38.434
2;2008-05-09;31.284
2;2008-06-01;30.092
2;2008-06-02;29.496
2;2008-06-03;28.602
2;2008-06-04;52.139
2;2008-06-05;69.42
2;2008-06-06;70.611
2;2008-06-07;65.844
2;2008-06-08;58.396
2;2008-06-09;49.458
2;2008-06-09;40.222
2;2008-06-09;34.859
2;2008-06-09;31.284
2;2008-06-09;41.413
2;2008-06-09;68.526
2;2008-06-09;109.347
2;2008-06-09;138.331
2;2008-06-09;143.055
2;2008-06-09;134.834
2;2008-06-09;120.139
2;2008-06-09;103.087
2;2008-06-09;86.241
2;2008-06-09;71.207
2;2008-06-09;60.481
2;2008-06-09;50.947
2;2008-06-09;43.797
2;2008-06-09;39.626
2;2008-06-09;36.646
2;2008-06-09;34.263
2;2008-06-09;32.475
2;2008-06-09;31.879
2;2008-07-01;30.688
2;2008-07-02;29.198
2;2008-07-03;28.304
2;2008-07-04;27.112
2;2008-07-05;26.219
2;2008-07-06;25.325
2;2008-07-07;24.431
2;2008-07-08;24.133
2;2008-07-09;23.537
2;2008-07-09;23.835
2;2008-07-09;23.537
2;2008-07-09;22.643
2;2008-07-09;21.75
2;2008-07-09;21.154
2;2008-07-09;21.75
2;2008-07-09;21.75
2;2008-07-09;21.154
2;2008-07-09;21.154
2;2008-07-09;20.558
2;2008-07-09;20.558
2;2008-07-09;21.75
2;2008-07-09;20.558
2;2008-07-09;20.558
2;2008-07-09;35.455
2;2008-07-09;52.139
2;2008-07-09;45.584
2;2008-07-09;35.455
2;2008-07-09;28.602
2;2008-07-09;25.921
2;2008-07-09;24.133
2;2008-07-09;22.345
2;2008-08-01;22.643
2;2008-08-02;25.623
2;2008-08-03;32.773
2;2008-08-04;34.859
2;2008-08-05;29.198
2;2008-08-06;26.219
2;2008-08-07;29.198
2;2008-08-08;51.245
2;2008-08-09;63.461
2;2008-08-09;68.526
2;2008-08-09;69.717
2;2008-08-09;63.759
2;2008-08-09;61.375
2;2008-08-09;71.207
2;2008-08-09;101.037
2;2008-08-09;127.959
2;2008-08-09;129.094
2;2008-08-09;110.406
2;2008-08-09;96.991
2;2008-08-09;74.261
2;2008-08-09;61.673
2;2008-08-09;49.16
2;2008-08-09;40.222
2;2008-08-09;34.561
2;2008-08-09;32.773
2;2008-08-09;31.284
2;2008-08-09;28.304
2;2008-08-09;26.814
2;2008-08-09;25.921
2;2008-08-09;23.835
2;2008-08-09;22.941
2;2008-09-01;22.643
2;2008-09-02;22.643
2;2008-09-03;22.345
2;2008-09-04;21.75
2;2008-09-05;20.558
2;2008-09-06;20.558
2;2008-09-07;22.047
2;2008-09-08;21.154
2;2008-09-09;21.75
2;2008-09-09;24.729
2;2008-09-09;22.345
2;2008-09-09;22.643
2;2008-09-09;26.517
2;2008-09-09;31.879
2;2008-09-09;30.688
2;2008-09-09;27.112
2;2008-09-09;24.133
2;2008-09-09;22.941
2;2008-09-09;21.451
2;2008-09-09;21.75
2;2008-09-09;28.304
2;2008-09-09;37.242
2;2008-09-09;31.879
2;2008-09-09;27.708
2;2008-09-09;24.729
2;2008-09-09;22.941
2;2008-09-09;22.345
2;2008-09-09;22.047
2;2008-09-09;21.75
2;2008-09-09;22.643
2;2008-10-01;25.921
2;2008-10-02;43.201
2;2008-10-03;43.201
2;2008-10-04;42.605
2;2008-10-05;70.015
2;2008-10-06;115.769
2;2008-10-07;124.581
2;2008-10-08;113.61
2;2008-10-09;96.991
2;2008-10-09;74.261
2;2008-10-09;62.269
2;2008-10-09;50.352
2;2008-10-09;40.818
2;2008-10-09;34.263
2;2008-10-09;34.859
2;2008-10-09;43.797
2;2008-10-09;60.481
2;2008-10-09;83.407
2;2008-10-09;125.703
2;2008-10-09;150.271
2;2008-10-09;152.712
2;2008-10-09;144.247
2;2008-10-09;131.377
2;2008-10-09;123.464
2;2008-10-09;122.351
2;2008-10-09;117.945
2;2008-10-09;109.347
2;2008-10-09;95.99
2;2008-10-09;83.407
2;2008-10-09;87.196
2;2008-10-09;102.06
2;2008-11-01;99.004
2;2008-11-02;88.154
2;2008-11-03;83.407
2;2008-11-04;79.692
2;2008-11-05;71.207
2;2008-11-06;66.142
2;2008-11-07;60.779
2;2008-11-08;55.118
2;2008-11-09;51.543
2;2008-11-09;48.564
2;2008-11-09;44.691
2;2008-11-09;42.605
2;2008-11-09;45.882
2;2008-11-09;48.564
2;2008-11-09;47.074
2;2008-11-09;44.989
2;2008-11-09;46.18
2;2008-11-09;47.372
2;2008-11-09;44.393
2;2008-11-09;40.222
2;2008-11-09;36.348
2;2008-11-09;34.263
2;2008-11-09;33.071
2;2008-11-09;33.071
2;2008-11-09;32.475
2;2008-11-09;33.071
2;2008-11-09;33.667
2;2008-11-09;36.05
2;2008-11-09;37.242
2;2008-11-09;37.54
2;2008-12-01;37.242
2;2008-12-02;42.605
2;2008-12-03;46.776
2;2008-12-04;44.989
2;2008-12-05;41.115
2;2008-12-06;37.242
2;2008-12-07;32.773
2;2008-12-08;29.496
2;2008-12-09;27.708
2;2008-12-09;35.753
2;2008-12-09;40.222
2;2008-12-09;38.732
2;2008-12-09;36.646
2;2008-12-09;33.071
2;2008-12-09;30.092
2;2008-12-09;29.198
2;2008-12-09;37.242
2;2008-12-09;39.328
2;2008-12-09;35.455
2;2008-12-09;31.581
2;2008-12-09;28.304
2;2008-12-09;26.219
2;2008-12-09;25.325
2;2008-12-09;23.835
2;2008-12-09;26.517
2;2008-12-09;27.41
2;2008-12-09;25.921
2;2008-12-09;23.239
2;2008-12-09;21.75
2;2008-12-09;21.154
2;2008-12-09;19.664
2;2009-01-01;19.962
2;2009-01-02;31.879
2;2009-01-03;55.118
2;2009-01-04;70.611
2;2009-01-05;77.863
2;2009-01-06;68.824
2;2009-01-07;59.886
2;2009-01-08;47.968
2;2009-01-09;38.136
2;2009-01-09;30.688
2;2009-01-09;27.112
2;2009-01-09;32.475
2;2009-01-09;29.496
2;2009-01-09;39.03
2;2009-01-09;43.797
2;2009-01-09;57.204
2;2009-01-09;60.481
2;2009-01-09;65.844
2;2009-01-09;67.93
2;2009-01-09;76.052
2;2009-01-09;81.54
2;2009-01-09;70.611
2;2009-01-09;61.673
2;2009-01-09;48.564
2;2009-01-09;37.54
2;2009-01-09;31.879
2;2009-01-09;42.009
2;2009-01-09;55.417
2;2009-01-09;56.012
2;2009-01-09;53.629
2;2009-01-09;51.245
2;2009-02-01;47.968
2;2009-02-02;42.903
2;2009-02-03;37.838
2;2009-02-04;35.157
2;2009-02-05;35.455
2;2009-02-06;33.667
2;2009-02-07;31.879
2;2009-02-08;43.797
2;2009-02-09;42.307
2;2009-02-09;41.413
2;2009-02-09;40.52
2;2009-02-09;42.605
2;2009-02-09;42.903
2;2009-02-09;36.944
2;2009-02-09;31.284
2;2009-02-09;28.602
2;2009-02-09;51.543
2;2009-02-09;61.673
2;2009-02-09;56.31
2;2009-02-09;47.074
2;2009-02-09;37.838
2;2009-02-09;43.797
2;2009-02-09;46.478
2;2009-02-09;40.818
2;2009-02-09;34.859
2;2009-02-09;30.092
2;2009-02-09;36.646
2;2009-02-09;42.605
2;2009-03-01;46.18
2;2009-03-02;42.605
2;2009-03-03;36.646
2;2009-03-04;31.879
2;2009-03-05;28.602
2;2009-03-06;25.623
2;2009-03-07;23.537
2;2009-03-08;21.75
2;2009-03-09;36.05
2;2009-03-09;34.561
2;2009-03-09;26.517
2;2009-03-09;41.413
2;2009-03-09;47.372
2;2009-03-09;49.16
2;2009-03-09;43.797
2;2009-03-09;35.753
2;2009-03-09;29.496
2;2009-03-09;25.325
2;2009-03-09;22.345
2;2009-03-09;22.345
2;2009-03-09;21.451
2;2009-03-09;38.434
2;2009-03-09;39.626
2;2009-03-09;28.602
2;2009-03-09;23.537
2;2009-03-09;20.856
2;2009-03-09;19.664
2;2009-03-09;19.068
2;2009-03-09;21.75
2;2009-03-09;23.537
2;2009-03-09;21.75
2;2009-04-01;19.962
2;2009-04-02;19.068
2;2009-04-03;18.174
2;2009-04-04;17.578
2;2009-04-05;16.983
2;2009-04-06;21.154
2;2009-04-07;21.75
2;2009-04-08;17.578
2;2009-04-09;16.684
2;2009-04-09;16.387
2;2009-04-09;14.897
2;2009-04-09;14.301
2;2009-04-09;13.407
2;2009-04-09;25.325
2;2009-04-09;32.475
2;2009-04-09;24.729
2;2009-04-09;18.174
2;2009-04-09;16.387
2;2009-04-09;15.195
2;2009-04-09;14.301
2;2009-04-09;14.003
2;2009-04-09;13.705
2;2009-04-09;14.301
2;2009-04-09;15.195
2;2009-04-09;15.791
2;2009-04-09;15.195
2;2009-04-09;14.003
2;2009-04-09;14.599
2;2009-04-09;14.003
2;2009-04-09;13.407
2;2009-05-01;13.407
2;2009-05-02;13.407
2;2009-05-03;13.109
2;2009-05-04;12.811
2;2009-05-05;15.195
2;2009-05-06;14.003
2;2009-05-07;13.705
2;2009-05-08;12.811
2;2009-05-09;21.75
2;2009-05-09;23.239
2;2009-05-09;17.876
2;2009-05-09;16.684
2;2009-05-09;24.729
2;2009-05-09;24.729
2;2009-05-09;22.047
2;2009-05-09;19.068
2;2009-05-09;16.387
2;2009-05-09;14.003
2;2009-05-09;14.301
2;2009-05-09;14.003
2;2009-05-09;13.407
2;2009-05-09;13.407
2;2009-05-09;13.109
2;2009-05-09;12.513
2;2009-05-09;12.811
2;2009-05-09;17.28
2;2009-05-09;15.493
2;2009-05-09;15.195
2;2009-05-09;16.684
2;2009-05-09;15.493
2;2009-05-09;14.599
2;2009-06-01;17.578
2;2009-06-02;15.195
2;2009-06-03;14.897
2;2009-06-04;13.407
2;2009-06-05;13.109
2;2009-06-06;13.109
2;2009-06-07;12.811
2;2009-06-08;12.811
2;2009-06-09;13.407
2;2009-06-09;17.28
2;2009-06-09;30.986
2;2009-06-09;24.133
2;2009-06-09;19.664
2;2009-06-09;16.684
2;2009-06-09;15.195
2;2009-06-09;19.962
2;2009-06-09;37.838
2;2009-06-09;30.688
2;2009-06-09;24.431
2;2009-06-09;21.154
2;2009-06-09;17.876
2;2009-06-09;16.684
2;2009-06-09;16.387
2;2009-06-09;15.791
2;2009-06-09;21.154
2;2009-06-09;25.325
2;2009-06-09;24.133
2;2009-06-09;22.047
2;2009-06-09;19.962
2;2009-06-09;22.047
2;2009-07-01;29.496
2;2009-07-02;30.688
2;2009-07-03;36.944
2;2009-07-04;29.496
2;2009-07-05;24.431
2;2009-07-06;29.198
2;2009-07-07;42.307
2;2009-07-08;36.348
2;2009-07-09;29.496
2;2009-07-09;32.177
2;2009-07-09;50.352
2;2009-07-09;70.015
2;2009-07-09;99.004
2;2009-07-09;105.156
2;2009-07-09;93.017
2;2009-07-09;74.261
2;2009-07-09;67.632
2;2009-07-09;67.632
2;2009-07-09;62.865
2;2009-07-09;55.118
2;2009-07-09;46.18
2;2009-07-09;39.626
2;2009-07-09;47.968
2;2009-07-09;68.824
2;2009-07-09;99.004
2;2009-07-09;107.242
2;2009-07-09;108.292
2;2009-07-09;123.464
2;2009-07-09;155.169
2;2009-07-09;180.689
2;2009-07-09;185.997
2;2009-08-01;176.752
2;2009-08-02;163.906
2;2009-08-03;157.644
2;2009-08-04;147.848
2;2009-08-05;133.677
2;2009-08-06;116.854
2;2009-08-07;99.004
2;2009-08-08;79.692
2;2009-08-09;66.44
2;2009-08-09;57.502
2;2009-08-09;49.16
2;2009-08-09;43.201
2;2009-08-09;38.732
2;2009-08-09;35.753
2;2009-08-09;33.071
2;2009-08-09;30.688
2;2009-08-09;29.198
2;2009-08-09;30.39
2;2009-08-09;41.413
2;2009-08-09;46.18
2;2009-08-09;56.012
2;2009-08-09;60.183
2;2009-08-09;56.31
2;2009-08-09;48.266
2;2009-08-09;42.009
2;2009-08-09;38.136
2;2009-08-09;35.455
2;2009-08-09;33.071
2;2009-08-09;30.39
2;2009-08-09;28.006
2;2009-08-09;25.921
2;2009-09-01;25.325
2;2009-09-02;24.133
2;2009-09-03;24.133
2;2009-09-04;32.475
2;2009-09-05;36.05
2;2009-09-06;31.879
2;2009-09-07;29.198
2;2009-09-08;45.882
2;2009-09-09;106.197
2;2009-09-09;162.645
2;2009-09-09;199.564
2;2009-09-09;205.108
2;2009-09-09;188.677
2;2009-09-09;167.715
2;2009-09-09;147.848
2;2009-09-09;129.094
2;2009-09-09;107.242
2;2009-09-09;86.241
2;2009-09-09;76.052
2;2009-09-09;76.052
2;2009-09-09;70.611
2;2009-09-09;66.142
2;2009-09-09;97.995
2;2009-09-09;157.644
2;2009-09-09;190.023
2;2009-09-09;188.677
2;2009-09-09;172.853
2;2009-09-09;180.689
2;2009-09-09;233.828
2;2009-09-09;264.193
2;2009-10-01;254.913
2;2009-10-02;222.141
2;2009-10-03;192.728
2;2009-10-04;165.171
2;2009-10-05;141.867
2;2009-10-06;124.581
2;2009-10-07;120.139
2;2009-10-08;129.094
2;2009-10-09;129.094
2;2009-10-09;119.04
2;2009-10-09;105.156
2;2009-10-09;96.991
2;2009-10-09;101.037
2;2009-10-09;106.197
2;2009-10-09;113.61
2;2009-10-09;133.677
2;2009-10-09;146.643
2;2009-10-09;151.489
2;2009-10-09;149.058
2;2009-10-09;138.331
2;2009-10-09;129.094
2;2009-10-09;129.094
2;2009-10-09;135.995
2;2009-10-09;131.377
2;2009-10-09;122.351
2;2009-10-09;112.537
2;2009-10-09;110.406
2;2009-10-09;104.119
2;2009-10-09;94.995
2;2009-10-09;83.407
2;2009-10-09;70.015
2;2009-11-01;62.865
2;2009-11-02;54.523
2;2009-11-03;47.968
2;2009-11-04;43.201
2;2009-11-05;40.222
2;2009-11-06;37.242
2;2009-11-07;36.646
2;2009-11-08;36.348
2;2009-11-09;37.54
2;2009-11-09;38.434
2;2009-11-09;45.584
2;2009-11-09;49.16
2;2009-11-09;44.393
2;2009-11-09;39.626
2;2009-11-09;35.157
2;2009-11-09;47.372
2;2009-11-09;62.567
2;2009-11-09;61.971
2;2009-11-09;53.331
2;2009-11-09;68.228
2;2009-11-09;117.945
2;2009-11-09;145.443
2;2009-11-09;140.684
2;2009-11-09;126.829
2;2009-11-09;107.242
2;2009-11-09;88.154
2;2009-11-09;75.154
2;2009-11-09;80.614
2;2009-11-09;121.243
2;2009-11-09;172.853
2;2009-12-01;194.087
2;2009-12-02;183.335
2;2009-12-03;167.715
2;2009-12-04;155.169
2;2009-12-05;138.331
2;2009-12-06;120.139
2;2009-12-07;102.06
2;2009-12-08;83.407
2;2009-12-09;68.228
2;2009-12-09;61.673
2;2009-12-09;54.821
2;2009-12-09;56.012
2;2009-12-09;59.886
2;2009-12-09;56.31
2;2009-12-09;50.352
2;2009-12-09;44.393
2;2009-12-09;46.776
2;2009-12-09;68.824
2;2009-12-09;126.829
2;2009-12-09;140.684
2;2009-12-09;129.094
2;2009-12-09;107.242
2;2009-12-09;93.017
2;2009-12-09;93.017
2;2009-12-09;85.292
2;2009-12-09;71.207
2;2009-12-09;75.154
2;2009-12-09;109.347
2;2009-12-09;120.139
2;2009-12-09;111.469
2;2009-12-09;105.156
2;2010-01-01;103.087
2;2010-01-02;96.991
2;2010-01-03;90.086
2;2010-01-04;94.995
2;2010-01-05;101.037
2;2010-01-06;106.197
2;2010-01-07;107.242
2;2010-01-08;103.087
2;2010-01-09;93.017
2;2010-01-09;87.196
2;2010-01-09;89.118
2;2010-01-09;144.247
2;2010-01-09;179.372
2;2010-01-09;233.828
2;2010-01-09;257.99
2;2010-01-09;251.851
2;2010-01-09;236.791
2;2010-01-09;210.719
2;2010-01-09;191.374
2;2010-01-09;168.993
2;2010-01-09;152.712
2;2010-01-09;175.448
2;2010-01-09;202.328
2;2010-01-09;207.906
2;2010-01-09;195.45
2;2010-01-09;180.689
2;2010-01-09;175.448
2;2010-01-09;172.853
2;2010-01-09;182.01
2;2010-01-09;199.564
2;2010-01-09;219.261
2;2010-02-01;227.952
2;2010-02-02;222.141
2;2010-02-03;213.55
2;2010-02-04;195.45
2;2010-02-05;175.448
2;2010-02-06;157.644
2;2010-02-07;140.684
2;2010-02-08;126.829
2;2010-02-09;122.351
2;2010-02-09;145.443
2;2010-02-09;172.853
2;2010-02-09;192.728
2;2010-02-09;225.038
2;2010-02-09;206.505
2;2010-02-09;180.689
2;2010-02-09;153.938
2;2010-02-09;134.834
2;2010-02-09;120.139
2;2010-02-09;109.347
2;2010-02-09;104.119
2;2010-02-09;99.004
2;2010-02-09;94.004
2;2010-02-09;91.058
2;2010-02-09;87.196
2;2010-02-09;99.004
2;2010-02-09;126.829
2;2010-02-09;131.377
2;2010-02-09;123.464
2;2010-03-01;113.61
2;2010-03-02;103.087
2;2010-03-03;91.058
2;2010-03-04;79.692
2;2010-03-05;71.207
2;2010-03-06;97.995
2;2010-03-07;133.677
2;2010-03-08;143.055
2;2010-03-09;140.684
2;2010-03-09;135.995
2;2010-03-09;129.094
2;2010-03-09;117.945
2;2010-03-09;103.087
2;2010-03-09;91.058
2;2010-03-09;93.017
2;2010-03-09;91.058
2;2010-03-09;77.863
2;2010-03-09;68.824
2;2010-03-09;63.461
2;2010-03-09;57.502
2;2010-03-09;55.118
2;2010-03-09;53.033
2;2010-03-09;51.841
2;2010-03-09;52.735
2;2010-03-09;66.44
2;2010-03-09;94.995
2;2010-03-09;129.094
2;2010-03-09;149.058
2;2010-03-09;156.404
2;2010-03-09;160.136
2;2010-03-09;161.388
2;2010-04-01;151.489
2;2010-04-02;138.331
2;2010-04-03;121.243
2;2010-04-04;105.156
2;2010-04-05;93.017
2;2010-04-06;89.118
2;2010-04-07;100.018
2;2010-04-08;105.156
2;2010-04-09;96.991
2;2010-04-09;87.196
2;2010-04-09;75.154
2;2010-04-09;68.526
2;2010-04-09;63.461
2;2010-04-09;58.396
2;2010-04-09;53.927
2;2010-04-09;49.756
2;2010-04-09;45.584
2;2010-04-09;42.307
2;2010-04-09;40.222
2;2010-04-09;39.03
2;2010-04-09;37.54
2;2010-04-09;36.05
2;2010-04-09;70.015
2;2010-04-09;158.888
2;2010-04-09;207.906
2;2010-04-09;302.771
2;2010-04-09;350.68
2;2010-04-09;336.676
2;2010-04-09;292.91
2;2010-04-09;242.766
2;2010-05-01;200.944
2;2010-05-02;170.276
2;2010-05-03;147.848
2;2010-05-04;131.377
2;2010-05-05;115.769
2;2010-05-06;103.087
2;2010-05-07;83.407
2;2010-05-08;93.017
2;2010-05-09;135.995
2;2010-05-09;149.058
2;2010-05-09;143.055
2;2010-05-09;132.525
2;2010-05-09;120.139
2;2010-05-09;106.197
2;2010-05-09;93.017
2;2010-05-09;77.863
2;2010-05-09;69.42
2;2010-05-09;68.824
2;2010-05-09;80.614
2;2010-05-09;93.017
2;2010-05-09;91.058
2;2010-05-09;81.54
2;2010-05-09;72.488
2;2010-05-09;70.015
2;2010-05-09;68.526
2;2010-05-09;66.44
2;2010-05-09;64.355
2;2010-05-09;62.567
2;2010-05-09;60.779
2;2010-05-09;59.588
2;2010-05-09;59.29
2;2010-06-01;59.588
2;2010-06-02;59.29
2;2010-06-03;58.098
2;2010-06-04;57.204
2;2010-06-05;91.058
2;2010-06-06;124.581
2;2010-06-07;126.829
2;2010-06-08;115.769
2;2010-06-09;105.156
2;2010-06-09;91.058
2;2010-06-09;74.261
2;2010-06-09;65.844
2;2010-06-09;59.29
2;2010-06-09;54.225
2;2010-06-09;50.65
2;2010-06-09;47.968
2;2010-06-09;45.584
2;2010-06-09;43.499
2;2010-06-09;42.009
2;2010-06-09;40.52
2;2010-06-09;44.393
2;2010-06-09;61.375
2;2010-06-09;72.488
2;2010-06-09;79.692
2;2010-06-09;74.261
2;2010-06-09;68.824
2;2010-06-09;63.759
2;2010-06-09;56.906
2;2010-06-09;50.352
2;2010-06-09;45.584
2;2010-07-01;42.605
2;2010-07-02;40.818
2;2010-07-03;39.626
2;2010-07-04;38.434
2;2010-07-05;37.838
2;2010-07-06;36.646
2;2010-07-07;36.05
2;2010-07-08;35.157
2;2010-07-09;34.859
2;2010-07-09;34.859
2;2010-07-09;34.263
2;2010-07-09;33.667
2;2010-07-09;47.372
2;2010-07-09;63.759
2;2010-07-09;64.652
2;2010-07-09;67.334
2;2010-07-09;95.99
2;2010-07-09;132.525
2;2010-07-09;140.684
2;2010-07-09;132.525
2;2010-07-09;117.945
2;2010-07-09;101.037
2;2010-07-09;87.196
2;2010-07-09;76.052
2;2010-07-09;77.863
2;2010-07-09;71.207
2;2010-07-09;65.248
2;2010-07-09;58.098
2;2010-07-09;51.245
2;2010-07-09;46.478
2;2010-07-09;43.201
2;2010-08-01;41.413
2;2010-08-02;45.584
2;2010-08-03;49.458
2;2010-08-04;52.735
2;2010-08-05;67.632
2;2010-08-06;83.407
2;2010-08-07;85.292
2;2010-08-08;74.261
2;2010-08-09;68.228
2;2010-08-09;62.567
2;2010-08-09;56.012
2;2010-08-09;49.756
2;2010-08-09;44.989
2;2010-08-09;42.605
2;2010-08-09;39.626
2;2010-08-09;36.944
2;2010-08-09;36.05
2;2010-08-09;35.157
2;2010-08-09;33.667
2;2010-08-09;33.071
2;2010-08-09;31.879
2;2010-08-09;30.986
2;2010-08-09;29.794
2;2010-08-09;29.496
2;2010-08-09;28.304
2;2010-08-09;28.006
2;2010-08-09;27.708
2;2010-08-09;27.112
2;2010-08-09;26.517
2;2010-08-09;25.623
2;2010-08-09;25.325
2;2010-09-01;25.325
2;2010-09-02;24.729
2;2010-09-03;24.431
2;2010-09-04;24.133
2;2010-09-05;23.537
2;2010-09-06;22.047
2;2010-09-07;25.027
2;2010-09-08;28.602
2;2010-09-09;25.921
2;2010-09-09;25.027
2;2010-09-09;24.729
2;2010-09-09;24.133
2;2010-09-09;23.537
2;2010-09-09;23.239
2;2010-09-09;22.345
2;2010-09-09;21.75
2;2010-09-09;21.75
2;2010-09-09;21.75
2;2010-09-09;21.154
2;2010-09-09;21.154
2;2010-09-09;23.835
2;2010-09-09;27.41
2;2010-09-09;25.027
2;2010-09-09;29.794
2;2010-09-09;50.947
2;2010-09-09;62.567
2;2010-09-09;61.971
2;2010-09-09;56.906
2;2010-09-09;50.352
2;2010-09-09;43.201
2;2010-10-01;34.561
2;2010-10-02;42.009
2;2010-10-03;56.608
2;2010-10-04;55.714
2;2010-10-05;62.567
2;2010-10-06;68.824
2;2010-10-07;68.824
2;2010-10-08;68.526
2;2010-10-09;67.036
2;2010-10-09;60.779
2;2010-10-09;50.352
2;2010-10-09;41.711
2;2010-10-09;35.157
2;2010-10-09;31.284
2;2010-10-09;34.263
2;2010-10-09;45.287
2;2010-10-09;46.776
2;2010-10-09;48.862
2;2010-10-09;57.204
2;2010-10-09;55.118
2;2010-10-09;47.968
2;2010-10-09;40.52
2;2010-10-09;34.263
2;2010-10-09;32.475
2;2010-10-09;29.794
2;2010-10-09;34.263
2;2010-10-09;31.879
2;2010-10-09;27.708
2;2010-10-09;25.623
2;2010-10-09;32.177
2;2010-10-09;54.225
2;2010-11-01;53.927
2;2010-11-02;44.989
2;2010-11-03;35.455
2;2010-11-04;28.9
2;2010-11-05;25.921
2;2010-11-06;37.242
2;2010-11-07;40.222
2;2010-11-08;33.071
2;2010-11-09;28.602
2;2010-11-09;29.794
2;2010-11-09;33.667
2;2010-11-09;28.304
2;2010-11-09;25.325
2;2010-11-09;23.537
2;2010-11-09;22.047
2;2010-11-09;21.75
2;2010-11-09;21.451
2;2010-11-09;24.729
2;2010-11-09;24.133
2;2010-11-09;24.431
2;2010-11-09;22.345
2;2010-11-09;32.475
2;2010-11-09;61.375
2;2010-11-09;64.652
2;2010-11-09;68.228
2;2010-11-09;81.54
2;2010-11-09;88.154
2;2010-11-09;79.692
2;2010-11-09;69.42
2;2010-11-09;62.865
2;2010-12-01;57.204
2;2010-12-02;56.608
2;2010-12-03;62.865
2;2010-12-04;65.546
2;2010-12-05;92.035
2;2010-12-06;126.829
2;2010-12-07;122.351
2;2010-12-08;122.351
2;2010-12-09;124.581
2;2010-12-09;113.61
2;2010-12-09;94.995
2;2010-12-09;76.052
2;2010-12-09;80.614
2;2010-12-09;145.443
2;2010-12-09;210.719
2;2010-12-09;251.851
2;2010-12-09;251.851
2;2010-12-09;244.27
2;2010-12-09;225.038
2;2010-12-09;199.564
2;2010-12-09;180.689
2;2010-12-09;171.562
2;2010-12-09;162.645
2;2010-12-09;166.441
2;2010-12-09;165.171
2;2010-12-09;157.644
2;2010-12-09;143.055
2;2010-12-09;129.094
2;2010-12-09;113.61
2;2010-12-09;94.995
2;2010-12-09;77.863
2;2011-01-01;67.632
2;2011-01-02;61.375
2;2011-01-03;55.714
2;2011-01-04;56.012
2;2011-01-05;54.225
2;2011-01-06;50.054
2;2011-01-07;60.481
2;2011-01-08;82.471
2;2011-01-09;101.037
2;2011-01-09;109.347
2;2011-01-09;120.139
2;2011-01-09;125.703
2;2011-01-09;129.094
2;2011-01-09;138.331
2;2011-01-09;135.995
2;2011-01-09;131.377
2;2011-01-09;126.829
2;2011-01-09;117.945
2;2011-01-09;124.581
2;2011-01-09;143.055
2;2011-01-09;153.938
2;2011-01-09;185.997
2;2011-01-09;199.564
2;2011-01-09;185.997
2;2011-01-09;194.087
2;2011-01-09;196.817
2;2011-01-09;178.06
2;2011-01-09;160.136
2;2011-01-09;140.684
2;2011-01-09;129.094
2;2011-01-09;146.643
2;2011-02-01;157.644
2;2011-02-02;157.644
2;2011-02-03;150.271
2;2011-02-04;143.055
2;2011-02-05;140.684
2;2011-02-06;140.684
2;2011-02-07;147.848
2;2011-02-08;153.938
2;2011-02-09;162.645
2;2011-02-09;171.562
2;2011-02-09;183.335
2;2011-02-09;207.906
2;2011-02-09;214.971
2;2011-02-09;205.108
2;2011-02-09;212.133
2;2011-02-09;245.778
2;2011-02-09;245.778
2;2011-02-09;219.261
2;2011-02-09;191.374
2;2011-02-09;167.715
2;2011-02-09;165.171
2;2011-02-09;157.644
2;2011-02-09;146.643
2;2011-02-09;147.848
2;2011-02-09;152.712
2;2011-02-09;155.169
2;2011-02-09;160.136
2;2011-02-09;151.489
2;2011-03-01;135.995
2;2011-03-02;119.04
2;2011-03-03;103.087
2;2011-03-04;88.154
2;2011-03-05;76.052
2;2011-03-06;69.42
2;2011-03-07;65.546
2;2011-03-08;62.865
2;2011-03-09;61.077
2;2011-03-09;59.29
2;2011-03-09;58.396
2;2011-03-09;61.673
2;2011-03-09;66.142
2;2011-03-09;68.824
2;2011-03-09;76.052
2;2011-03-09;89.118
2;2011-03-09;93.017
2;2011-03-09;85.292
2;2011-03-09;72.488
2;2011-03-09;66.44
2;2011-03-09;61.077
2;2011-03-09;55.714
2;2011-03-09;51.543
2;2011-03-09;50.947
2;2011-03-09;51.543
2;2011-03-09;50.352
2;2011-03-09;47.968
2;2011-03-09;59.29
2;2011-03-09;63.461
