Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:65025000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
65025000;2;01/06/1993;;1;1;81,54;32,177;56,755;21;30;1;1;1;;0;50,65;50,947;54,821;50,947;57,502;62,865;64,355;64,652;62,269;56,012;52,139;50,65;36,646;38,732;39,328;39,626;37,54;44,393;52,735;75,154;81,54;78,775;76,955;76,955;80,614;74,261;64,652;50,352;44,393;32,177;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/07/1993;;1;1;105,156;19,962;50,431;15;12;1;1;1;;0;35,455;39,03;35,753;34,859;33,667;29,496;26,517;29,198;25,325;21,154;20,558;19,962;68,824;98,445;105,156;103,087;94,488;90,592;89,147;87,233;76,538;66,806;55,153;45,846;36,326;32,984;30,92;30,051;28,119;35,403;37,258;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/08/1993;;1;1;40,107;14,957;25,21;3;31;1;1;1;;0;36,326;39,149;40,107;37,884;37,571;35,097;30,629;29,106;28,119;28,776;27,142;27,142;26,177;24,279;22,732;20,323;21,216;23,347;24,279;22,122;21,216;19,151;18,287;18,287;18,862;18,574;19,151;18,287;17,718;15,497;14,957;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/09/1993;;1;1;242,766;20,028;97,553;26;7;2;2;2;;0;22,122;26,497;32,984;31,212;30,629;27,792;20,028;20,028;71,61;67,67;76,085;74,732;73,388;67,67;63,392;52,372;50,419;50,419;51,588;57,988;79,277;130,233;168,993;210,719;233,828;242,766;239,77;230,882;216,397;205,108;;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/10/1993;;1;1;250,327;69,849;125,894;2;19;1;1;1;;0;242,766;250,327;238,279;235,307;225,038;220,699;203,716;185,997;167,715;152,712;141,867;116,854;99,945;95,471;83,454;77,447;76,085;71,61;69,849;72,497;72,053;70,288;74,283;84,864;83,923;84,393;84,393;83,923;81,588;79,277;76,085;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/11/1993;;1;1;73,388;21,517;37,992;27;23;1;1;1;;0;70,727;62,97;55,958;44,025;39,786;37,571;38,199;37,258;34,488;32,389;29,438;27,142;25,222;23,656;23,347;23,347;23,347;23,967;23,967;23,347;22,426;21,819;21,517;25,857;35,403;53,161;73,388;73,388;63,392;49,261;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/12/1993;;1;1;54,353;20,323;33,973;3;23;2;2;2;;0;48,877;45,846;54,353;51,197;50,419;45,846;46,974;45,846;44,025;43,033;40,75;39,149;33,883;31,505;30,051;28,447;28,119;26,819;27,142;28,119;28,119;26,819;20,323;22,426;22,426;23,038;22,122;25,857;25,539;23,967;22,122;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;
65025000;2;01/01/1994;;1;1;80,661;19,735;47,209;31;2;2;2;2;;0;20,917;19,735;20,028;19,735;53,558;55,555;54,353;52,372;51,197;49,261;46,974;45,846;42,704;42,704;40,75;42,704;44,025;43,363;43,033;45,846;47,353;44,729;46,597;47,353;49,261;51,197;54,353;59,631;71,61;76,085;80,661;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/04/2005;;1;1;55,417;18,174;35,028;23;18;1;1;1;;0;22,643;21,75;26,814;43,499;47,968;51,543;49,16;37,838;37,838;40,52;35,157;28,006;24,729;22,643;21,75;21,154;19,962;18,174;19,366;40,818;48,564;52,139;55,417;52,735;44,691;35,455;28,9;31,284;39,03;31,284;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/05/2005;;1;1;122,351;17,578;39,045;27;15;1;1;1;;0;26,814;25,921;25,325;24,133;22,643;21,154;20,558;19,962;20,558;20,856;20,558;19,962;19,068;18,472;17,578;17,578;19,962;30,688;34,263;28,602;28,9;30,39;30,092;32,475;60,183;111,469;122,351;115,769;93,017;71,207;59,886;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/06/2005;;1;1;63,759;16,387;36,001;17;14;1;1;1;;0;47,074;39,03;31,581;29,198;25,921;25,027;24,133;23,835;22,941;22,047;22,047;21,75;20,558;16,387;25,325;56,906;63,759;61,375;60,779;55,714;52,437;54,225;49,756;43,797;36,348;30,986;29,198;28,9;28,304;30,688;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/07/2005;;1;1;122,351;23,537;46,447;26;4;1;1;1;;0;28,304;25,921;24,133;23,537;26,517;54,225;52,139;45,584;38,434;32,475;28,9;29,198;25,325;25,325;24,133;23,835;25,921;36,646;30,688;25,623;25,325;32,475;50,947;65,844;103,087;122,351;115,769;100,018;82,471;64,652;50,054;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/08/2005;;1;1;103,087;22,643;40,835;12;30;1;1;1;;0;39,03;34,263;31,284;29,198;27,112;25,921;24,431;25,325;36,646;64,057;91,058;103,087;93,017;70,015;65,248;54,225;43,201;37,838;34,263;30,688;29,198;28,304;27,112;25,921;27,112;25,623;24,729;23,537;23,239;22,643;48,564;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/09/2005;;1;1;205,108;105,156;151,329;3;25;1;1;1;;0;133,677;165,171;205,108;172,853;190,023;205,108;202,328;182,01;158,888;137,161;114,687;110,406;127,959;147,848;180,689;188,677;185,997;175,448;167,715;160,136;143,055;131,377;122,351;116,854;105,156;105,156;124,581;131,377;126,829;121,243;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/10/2005;;1;1;167,715;50,65;99,73;31;25;1;1;1;;0;110,406;99,004;83,407;70,015;91,058;143,055;162,645;165,171;157,644;146,643;131,377;122,351;109,347;86,241;64,057;66,738;72,488;81,54;77,863;70,015;64,355;59,886;55,714;53,331;50,65;53,033;64,652;96,991;149,058;165,171;167,715;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/11/2005;;1;1;167,715;39,626;73,492;1;16;1;1;1;;0;167,715;160,136;144,247;124,581;103,087;83,407;69,42;63,461;59,29;53,927;49,458;46,18;44,393;42,605;41,711;39,626;45,584;63,759;74,261;83,407;83,407;76,052;66,44;60,779;60,183;65,546;66,44;60,779;54,821;50,054;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/12/2005;;1;1;58,098;27,708;39,213;7;30;1;1;1;;0;46,478;42,009;36,05;32,475;36,646;57,502;58,098;53,331;48,266;43,499;39,328;36,646;34,263;32,475;30,092;29,198;28,602;33,071;34,859;33,071;43,797;46,776;44,989;44,393;45,287;42,009;39,03;36,05;30,092;27,708;29,496;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/01/2006;;1;1;62,865;19,962;36,964;26;15;1;1;1;;0;33,667;38,732;41,115;44,393;49,458;53,033;47,968;37,242;29,794;26,517;30,986;28,006;24,729;22,345;19,962;21,75;21,154;23,239;26,219;36,05;40,818;34,263;37,242;59,886;61,375;62,865;35,753;31,581;41,413;42,009;42,307;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/02/2006;;1;1;67,93;22,941;40,488;23;4;1;1;1;;0;36,05;28,602;25,325;22,941;36,348;43,499;49,16;55,118;58,098;50,352;40,222;34,263;30,986;28,602;25,921;24,133;24,133;32,475;59,29;58,098;54,523;65,248;67,93;60,183;41,711;30,39;25,921;24,133;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
65025000;2;01/03/2006;;1;1;131,377;20,26;43,056;30;18;1;1;1;;0;24,729;28,304;32,773;39,03;33,667;32,475;28,304;23,835;21,451;37,242;44,989;36,05;30,092;27,112;24,729;22,047;20,558;20,26;24,133;20,558;20,856;36,05;33,965;29,496;31,284;65,248;79,692;94,004;113,61;131,377;126,829;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/04/2006;;1;1;112,537;17,578;32,27;1;29;1;1;1;;0;112,537;91,058;69,717;58,694;39,03;34,263;32,475;29,794;27,112;25,921;27,41;27,112;25,325;23,239;22,047;24,133;29,198;25,921;24,729;24,133;22,643;21,75;20,558;19,366;19,366;18,174;18,77;18,472;17,578;17,578;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/05/2006;;1;1;26,517;14,599;17,156;23;17;1;1;1;;0;16,684;16,089;15,791;16,387;16,387;16,387;16,387;16,387;15,791;15,791;16,387;16,089;15,791;15,195;15,195;15,195;14,599;14,599;14,897;14,599;15,791;24,133;26,517;26,517;20,558;18,77;17,876;17,28;16,387;16,387;16,983;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/06/2006;;1;1;35,753;12,513;16,794;27;19;1;1;1;;0;18,174;17,578;16,089;14,599;14,301;15,791;15,493;15,195;15,195;15,195;15,195;14,301;13,705;14,003;14,003;13,705;13,109;13,109;12,513;13,109;12,811;13,407;15,195;22,345;14,599;30,688;35,753;26,517;19,962;18,174;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/07/2006;;1;1;49,756;10,726;18,76;11;25;1;1;1;;0;16,983;16,387;15,791;15,493;14,897;14,003;14,003;14,003;14,599;34,859;49,756;44,393;29,198;23,537;19,664;17,28;15,493;15,195;15,195;14,003;14,003;12,811;12,811;11,62;10,726;12,811;12,811;14,897;20,26;25,921;18,174;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/08/2006;;1;1;41,711;10,13;15,368;19;14;1;1;1;;0;16,387;15,791;14,599;14,599;14,003;13,109;12,811;12,811;12,215;12,513;11,917;11,024;10,428;10,13;10,428;10,726;14,003;16,983;41,711;31,284;21,75;16,983;14,599;13,705;12,811;12,215;19,366;18,174;14,003;13,407;11,917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/09/2006;;1;1;111,469;13,407;49,502;22;15;1;1;1;;0;19,366;51,841;61,077;53,331;39,924;28,602;21,154;18,472;16,684;15,195;15,195;14,897;14,301;14,003;13,407;34,263;67,93;91,058;102,06;93,017;99,004;111,469;103,087;87,196;70,313;58,098;46,776;37,242;33,667;52,437;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/10/2006;;1;1;59,886;14,003;31,658;3;31;1;1;1;;0;53,331;57,8;59,886;55,118;48,266;45,584;42,605;34,263;29,496;26,517;24,729;34,263;44,989;44,989;33,369;29,496;30,688;29,496;25,921;24,431;22,345;21,75;20,26;19,664;18,77;18,174;18,77;18,77;17,28;16,387;14,003;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/11/2006;;1;1;157,644;16,983;55,523;21;12;1;1;1;;0;31,879;44,393;44,691;42,307;33,667;25,921;31,879;28,9;23,537;21,154;18,77;16,983;17,578;18,174;19,962;20,558;21,154;30,688;68,228;129,094;157,644;147,848;130,233;109,347;83,407;68,824;67,93;68,824;70,909;71,207;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/12/2006;;1;1;70,015;21,75;50,054;27;18;1;1;1;;0;68,526;64,951;61,375;56,906;54,225;50,947;59,588;65,248;60,779;51,543;43,201;36,646;31,284;28,304;26,517;25,921;23,537;21,75;37,242;42,009;42,307;48,564;61,375;66,738;69,122;68,824;70,015;68,228;60,779;47,968;37,242;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/01/2007;;1;1;124,581;30,092;71,021;23;2;1;1;1;;0;31,581;30,092;45,584;60,779;68,228;80,614;95,99;101,037;97,995;93,017;84,347;70,015;60,779;52,139;44,393;37,54;32,773;34,561;41,711;57,8;85,292;117,945;124,581;113,61;89,118;69,42;66,44;67,334;68,526;83,407;94,995;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/02/2007;;1;1;132,525;44,095;85,854;13;7;1;1;1;;0;94,995;94,004;84,347;68,824;58,396;46,776;44,095;62,567;66,44;64,652;72,488;120,139;132,525;126,829;113,61;95,99;71,207;60,779;62,567;68,824;87,196;122,351;131,377;121,243;99,004;77,863;77,863;76,955;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
65025000;2;01/03/2007;;1;1;83,407;24,133;47,522;17;31;1;1;1;;0;65,248;54,523;52,735;54,523;52,139;48,862;43,797;37,838;32,475;30,39;33,965;41,413;55,118;64,652;65,844;66,44;83,407;81,54;69,42;59,886;47,968;37,242;31,879;29,198;27,112;44,393;48,564;35,157;28,006;25,325;24,133;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/04/2007;;1;1;80,614;16,983;31,478;28;23;1;1;1;;0;27,708;30,092;27,708;39,626;42,903;33,071;27,708;25,325;23,835;23,537;23,537;22,345;27,708;22,345;21,154;20,558;20,558;20,558;19,664;18,77;18,77;18,174;16,983;16,983;26,517;45,584;67,632;80,614;71,505;62,865;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/05/2007;;1;1;170,276;22,643;80,147;23;7;1;1;1;;0;50,947;38,136;34,263;28,9;26,219;24,133;22,643;39,03;71,207;107,242;105,156;86,241;68,526;60,481;56,608;48,862;41,711;37,242;66,142;126,829;147,848;157,644;170,276;170,276;157,644;139,505;120,139;95,99;71,505;62,865;50,352;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/06/2007;;1;1;43,201;20,558;26,765;1;25;1;1;1;;0;43,201;39,328;37,242;34,263;32,475;31,284;30,092;29,496;28,602;27,708;26,814;26,814;25,921;25,325;24,729;24,133;23,537;23,239;22,941;22,941;22,345;21,75;21,75;21,154;20,558;21,154;21,154;27,708;23,537;21,75;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/07/2007;;1;1;99,004;17,876;34,922;27;11;1;1;1;;0;21,154;19,962;19,962;19,664;19,366;19,068;18,77;18,77;18,174;18,174;17,876;21,154;19,962;19,068;19,068;20,26;33,667;28,9;27,112;23,537;21,154;19,664;47,372;65,844;76,052;96,991;99,004;79,692;64,057;50,352;38,732;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/08/2007;;1;1;35,455;15,195;20,692;1;27;1;1;1;;0;35,455;31,284;28,304;25,921;24,431;23,239;22,941;22,345;21,75;20,856;20,558;20,26;19,366;19,366;19,664;18,77;18,472;18,174;17,578;16,983;17,578;16,983;17,28;16,387;16,089;15,791;15,195;15,791;19,366;21,154;24,133;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/09/2007;;1;1;87,196;13,407;27,082;23;17;1;1;1;;0;21,451;19,962;18,472;17,578;16,684;16,983;15,791;15,195;14,301;14,003;14,301;14,003;14,003;13,705;13,705;14,003;13,407;18,174;14,003;14,599;34,263;65,844;87,196;85,292;66,44;49,756;33,071;28,006;25,027;23,239;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/10/2007;;1;1;77,863;14,301;29,518;31;12;1;1;1;;0;20,558;19,366;18,174;17,578;16,387;16,089;15,195;15,195;14,599;14,897;14,599;14,301;16,089;33,071;53,331;58,694;58,992;53,033;43,201;34,263;29,198;35,157;31,879;24,729;22,345;21,451;20,558;20,558;33,071;50,65;77,863;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/11/2007;;1;1;115,769;22,047;63,424;12;30;1;1;1;;0;99,004;91,058;96,991;107,242;102,06;85,292;70,313;59,886;46,478;63,759;99,004;115,769;115,769;103,087;87,196;70,611;60,779;47,968;45,287;45,882;39,03;33,667;29,198;25,921;24,133;22,345;36,05;31,284;25,623;22,047;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/12/2007;;1;1;166,441;18,174;77,148;12;3;1;1;1;;0;20,558;18,77;18,174;28,602;33,965;59,588;94,995;140,684;151,489;143,055;140,684;166,441;165,171;160,136;144,247;122,351;103,087;71,505;61,077;52,437;47,372;46,478;43,797;43,201;44,393;47,074;47,968;46,776;42,605;37,54;47,372;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/01/2008;;1;1;89,118;43,201;60,525;7;31;1;1;1;;0;50,352;45,287;46,776;50,947;62,269;72,488;89,118;89,118;76,052;66,44;61,077;54,821;58,992;60,481;57,502;52,437;45,287;49,16;55,417;64,057;73,372;83,407;79,692;70,909;65,844;59,588;53,331;48,564;46,18;44,095;43,201;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/02/2008;;1;1;60,481;32,475;46,509;18;10;1;1;1;;0;44,095;42,009;41,711;41,711;41,413;40,52;36,05;35,455;34,859;32,475;39,03;44,393;46,776;51,245;46,776;49,756;59,886;60,481;58,098;52,437;43,797;37,838;37,242;45,584;52,735;57,502;59,886;59,29;55,714;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
65025000;2;01/03/2008;;1;1;99,004;25,921;48,86;15;10;1;1;1;;0;53,927;57,8;56,012;52,735;49,16;45,287;38,732;33,667;28,9;25,921;40,222;58,694;76,052;96,991;99,004;81,54;66,44;56,31;49,16;44,393;41,711;45,287;43,797;42,307;40,222;36,348;33,667;32,773;30,688;29,198;27,708;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/04/2008;;1;1;102,06;19,962;34,149;30;11;1;1;1;;0;26,517;24,729;33,965;32,475;26,814;24,431;25,325;21,451;20,558;20,558;19,962;19,962;24,431;30,688;48,564;44,393;40,818;38,732;34,263;34,561;42,307;44,989;42,009;37,838;33,071;29,496;25,921;22,643;50,947;102,06;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/05/2008;;1;1;180,689;22,345;66,618;4;26;1;1;1;;0;147,848;165,171;176,752;180,689;170,276;152,712;131,377;109,347;89,118;69,42;60,183;50,947;44,989;39,924;37,242;34,263;32,475;30,092;28,006;27,112;26,517;24,729;24,133;23,537;22,941;22,345;22,345;22,643;28,304;38,434;31,284;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/06/2008;;1;1;143,055;28,602;63,557;17;3;1;1;1;;0;30,092;29,496;28,602;52,139;69,42;70,611;65,844;58,396;49,458;40,222;34,859;31,284;41,413;68,526;109,347;138,331;143,055;134,834;120,139;103,087;86,241;71,207;60,481;50,947;43,797;39,626;36,646;34,263;32,475;31,879;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/07/2008;;1;1;52,139;20,558;26,17;25;19;1;1;1;;0;30,688;29,198;28,304;27,112;26,219;25,325;24,431;24,133;23,537;23,835;23,537;22,643;21,75;21,154;21,75;21,75;21,154;21,154;20,558;20,558;21,75;20,558;20,558;35,455;52,139;45,584;35,455;28,602;25,921;24,133;22,345;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/08/2008;;1;1;129,094;22,643;53,775;17;1;1;1;1;;0;22,643;25,623;32,773;34,859;29,198;26,219;29,198;51,245;63,461;68,526;69,717;63,759;61,375;71,207;101,037;127,959;129,094;110,406;96,991;74,261;61,673;49,16;40,222;34,561;32,773;31,284;28,304;26,814;25,921;23,835;22,941;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/09/2008;;1;1;37,242;20,558;24,441;22;5;1;1;1;;0;22,643;22,643;22,345;21,75;20,558;20,558;22,047;21,154;21,75;24,729;22,345;22,643;26,517;31,879;30,688;27,112;24,133;22,941;21,451;21,75;28,304;37,242;31,879;27,708;24,729;22,941;22,345;22,047;21,75;22,643;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/10/2008;;1;1;152,712;25,921;87,305;21;1;1;1;1;;0;25,921;43,201;43,201;42,605;70,015;115,769;124,581;113,61;96,991;74,261;62,269;50,352;40,818;34,263;34,859;43,797;60,481;83,407;125,703;150,271;152,712;144,247;131,377;123,464;122,351;117,945;109,347;95,99;83,407;87,196;102,06;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/11/2008;;1;1;99,004;32,475;50,079;1;25;1;1;1;;0;99,004;88,154;83,407;79,692;71,207;66,142;60,779;55,118;51,543;48,564;44,691;42,605;45,882;48,564;47,074;44,989;46,18;47,372;44,393;40,222;36,348;34,263;33,071;33,071;32,475;33,071;33,667;36,05;37,242;37,54;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/12/2008;;1;1;46,776;19,664;32,148;3;31;1;1;1;;0;37,242;42,605;46,776;44,989;41,115;37,242;32,773;29,496;27,708;35,753;40,222;38,732;36,646;33,071;30,092;29,198;37,242;39,328;35,455;31,581;28,304;26,219;25,325;23,835;26,517;27,41;25,921;23,239;21,75;21,154;19,664;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/01/2009;;1;1;81,54;19,962;51,306;21;1;1;1;1;;0;19,962;31,879;55,118;70,611;77,863;68,824;59,886;47,968;38,136;30,688;27,112;32,475;29,496;39,03;43,797;57,204;60,481;65,844;67,93;76,052;81,54;70,611;61,673;48,564;37,54;31,879;42,009;55,417;56,012;53,629;51,245;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/02/2009;;1;1;61,673;28,602;40,892;18;16;1;1;1;;0;47,968;42,903;37,838;35,157;35,455;33,667;31,879;43,797;42,307;41,413;40,52;42,605;42,903;36,944;31,284;28,602;51,543;61,673;56,31;47,074;37,838;43,797;46,478;40,818;34,859;30,092;36,646;42,605;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
65025000;2;01/03/2009;;1;1;49,16;19,068;30,62;14;28;1;1;1;;0;46,18;42,605;36,646;31,879;28,602;25,623;23,537;21,75;36,05;34,561;26,517;41,413;47,372;49,16;43,797;35,753;29,496;25,325;22,345;22,345;21,451;38,434;39,626;28,602;23,537;20,856;19,664;19,068;21,75;23,537;21,75;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/04/2009;;1;1;32,475;13,407;17,29;15;13;1;1;1;;0;19,962;19,068;18,174;17,578;16,983;21,154;21,75;17,578;16,684;16,387;14,897;14,301;13,407;25,325;32,475;24,729;18,174;16,387;15,195;14,301;14,003;13,705;14,301;15,195;15,791;15,195;14,003;14,599;14,003;13,407;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/05/2009;;1;1;24,729;12,513;16,041;13;24;1;1;1;;0;13,407;13,407;13,109;12,811;15,195;14,003;13,705;12,811;21,75;23,239;17,876;16,684;24,729;24,729;22,047;19,068;16,387;14,003;14,301;14,003;13,407;13,407;13,109;12,513;12,811;17,28;15,493;15,195;16,684;15,493;14,599;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
