Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:64005000


EstacaoCodigo;NivelConsistencia;MetodoObtencaoVazoes;Data;Vazao;Status
64005000;1;1;26/09/1989;21,698;
64005000;1;1;27/09/1989;33,162;
64005000;1;1;28/09/1989;24,203;
64005000;1;1;29/09/1989;35,094;
64005000;1;1;30/09/1989;19,421;
64005000;1;1;01/10/1989;20,291;
64005000;1;1;02/10/1989;17,364;
64005000;1;1;03/10/1989;14,366;
64005000;1;1;04/10/1989;14,366;
64005000;1;1;05/10/1989;14,366;
64005000;1;1;06/10/1989;13,877;
64005000;1;1;07/10/1989;12,75;
64005000;1;1;08/10/1989;12,591;
64005000;1;1;09/10/1989;12,273;
64005000;1;1;10/10/1989;12,114;
64005000;1;1;11/10/1989;12,511;
64005000;1;1;12/10/1989;22,23;
64005000;1;1;13/10/1989;14,53;
64005000;1;1;14/10/1989;12,431;
64005000;1;1;15/10/1989;15,023;
64005000;1;1;16/10/1989;14,776;
64005000;1;1;17/10/1989;12,431;
64005000;1;1;18/10/1989;11,642;
64005000;1;1;19/10/1989;11,329;
64005000;1;1;20/10/1989;11,329;
64005000;1;1;21/10/1989;11,642;
64005000;1;1;22/10/1989;11,485;
64005000;1;1;23/10/1989;11,642;
64005000;1;1;24/10/1989;11,329;
64005000;1;1;25/10/1989;11,018;
64005000;1;1;26/10/1989;11,563;
64005000;1;1;27/10/1989;42,621;
64005000;1;1;28/10/1989;30,777;
64005000;1;1;29/10/1989;17,959;
64005000;1;1;30/10/1989;14,04;
64005000;1;1;31/10/1989;12,99;
64005000;1;1;01/11/1989;15,188;
64005000;1;1;02/11/1989;15,105;
64005000;1;1;03/11/1989;12,99;
64005000;1;1;04/11/1989;12,114;
64005000;1;1;05/11/1989;11,642;
64005000;1;1;06/11/1989;11,173;
64005000;1;1;07/11/1989;11,018;
64005000;1;1;08/11/1989;10,863;
64005000;1;1;09/11/1989;11,095;
64005000;1;1;10/11/1989;12,431;
64005000;1;1;11/11/1989;12,194;
64005000;1;1;12/11/1989;17,279;
64005000;1;1;13/11/1989;35,873;
64005000;1;1;14/11/1989;14,53;
64005000;1;1;15/11/1989;12,273;
64005000;1;1;16/11/1989;11,407;
64005000;1;1;17/11/1989;10,863;
64005000;1;1;18/11/1989;10,708;
64005000;1;1;19/11/1989;10,4;
64005000;1;1;20/11/1989;20,641;
64005000;1;1;21/11/1989;16,185;
64005000;1;1;22/11/1989;27,498;
64005000;1;1;23/11/1989;20,641;
64005000;1;1;24/11/1989;13,959;
64005000;1;1;25/11/1989;27,128;
64005000;1;1;26/11/1989;15,353;
64005000;1;1;27/11/1989;13,715;
64005000;1;1;28/11/1989;13,634;
64005000;1;1;29/11/1989;13,796;
64005000;1;1;30/11/1989;36,851;
64005000;1;1;01/12/1989;31,156;
64005000;1;1;02/12/1989;24,383;
64005000;1;1;03/12/1989;17,874;
64005000;1;1;04/12/1989;15,685;
64005000;1;1;05/12/1989;13,959;
64005000;1;1;06/12/1989;12,99;
64005000;1;1;07/12/1989;12,591;
64005000;1;1;08/12/1989;12,273;
64005000;1;1;09/12/1989;12,114;
64005000;1;1;10/12/1989;12,035;
64005000;1;1;11/12/1989;12,114;
64005000;1;1;12/12/1989;11,957;
64005000;1;1;13/12/1989;11,799;
64005000;1;1;14/12/1989;11,799;
64005000;1;1;15/12/1989;23,392;
64005000;1;1;16/12/1989;82,204;
64005000;1;1;17/12/1989;45,258;
64005000;1;1;18/12/1989;18,73;
64005000;1;1;19/12/1989;19,942;
64005000;1;1;20/12/1989;44,24;
64005000;1;1;21/12/1989;27,869;
64005000;1;1;22/12/1989;19,248;
64005000;1;1;23/12/1989;16,688;
64005000;1;1;24/12/1989;15,188;
64005000;1;1;25/12/1989;14,366;
64005000;1;1;26/12/1989;14,203;
64005000;1;1;27/12/1989;14,694;
64005000;1;1;28/12/1989;32,013;
64005000;1;1;29/12/1989;38,822;
64005000;1;1;30/12/1989;36,361;
64005000;1;1;31/12/1989;40,413;
64005000;1;1;01/01/1990;32,874;
64005000;1;1;02/01/1990;74,264;
64005000;1;1;03/01/1990;120,4;
64005000;1;1;04/01/1990;80,375;
64005000;1;1;05/01/1990;50,206;
64005000;1;1;06/01/1990;128,344;
64005000;1;1;07/01/1990;106,49;
64005000;1;1;08/01/1990;76,517;
64005000;1;1;09/01/1990;72,025;
64005000;1;1;10/01/1990;102,818;
64005000;1;1;11/01/1990;171,605;
64005000;1;1;12/01/1990;148,822;
64005000;1;1;13/01/1990;95,927;
64005000;1;1;14/01/1990;77,648;
64005000;1;1;15/01/1990;63,421;
64005000;1;1;16/01/1990;53,77;
64005000;1;1;17/01/1990;54,615;
64005000;1;1;18/01/1990;54,615;
64005000;1;1;19/01/1990;49,271;
64005000;1;1;20/01/1990;67,807;
64005000;1;1;21/01/1990;46,486;
64005000;1;1;22/01/1990;62,986;
64005000;1;1;23/01/1990;64,075;
64005000;1;1;24/01/1990;61,25;
64005000;1;1;25/01/1990;47,926;
64005000;1;1;26/01/1990;36,263;
64005000;1;1;27/01/1990;32,586;
64005000;1;1;28/01/1990;31,061;
64005000;1;1;29/01/1990;33,354;
64005000;1;1;30/01/1990;29,175;
64005000;1;1;31/01/1990;25,84;
64005000;1;1;01/02/1990;24,746;
64005000;1;1;02/02/1990;24,203;
64005000;1;1;03/02/1990;25,84;
64005000;1;1;04/02/1990;23,481;
64005000;1;1;05/02/1990;22,943;
64005000;1;1;06/02/1990;22,586;
64005000;1;1;07/02/1990;22,23;
64005000;1;1;08/02/1990;19,768;
64005000;1;1;09/02/1990;19,421;
64005000;1;1;10/02/1990;19,248;
64005000;1;1;11/02/1990;22,943;
64005000;1;1;12/02/1990;19,075;
64005000;1;1;13/02/1990;18,215;
64005000;1;1;14/02/1990;18,044;
64005000;1;1;15/02/1990;20,116;
64005000;1;1;16/02/1990;17,874;
64005000;1;1;17/02/1990;17,364;
64005000;1;1;18/02/1990;16,688;
64005000;1;1;19/02/1990;16,018;
64005000;1;1;20/02/1990;16,185;
64005000;1;1;21/02/1990;15,519;
64005000;1;1;22/02/1990;16,185;
64005000;1;1;23/02/1990;37,637;
64005000;1;1;24/02/1990;31,632;
64005000;1;1;25/02/1990;24,746;
64005000;1;1;26/02/1990;19,594;
64005000;1;1;27/02/1990;16,52;
64005000;1;1;28/02/1990;15,353;
64005000;1;1;01/03/1990;14,858;
64005000;1;1;02/03/1990;14,694;
64005000;1;1;03/03/1990;16,857;
64005000;1;1;04/03/1990;15,353;
64005000;1;1;05/03/1990;14,53;
64005000;1;1;06/03/1990;14,203;
64005000;1;1;07/03/1990;52,087;
64005000;1;1;08/03/1990;20,116;
64005000;1;1;09/03/1990;46,281;
64005000;1;1;10/03/1990;32,97;
64005000;1;1;11/03/1990;17,364;
64005000;1;1;12/03/1990;15,685;
64005000;1;1;13/03/1990;16,352;
64005000;1;1;14/03/1990;14,858;
64005000;1;1;15/03/1990;18,387;
64005000;1;1;16/03/1990;15,353;
64005000;1;1;17/03/1990;14,694;
64005000;1;1;18/03/1990;20,116;
64005000;1;1;19/03/1990;34,125;
64005000;1;1;20/03/1990;70,243;
64005000;1;1;21/03/1990;70,021;
64005000;1;1;22/03/1990;71,801;
64005000;1;1;23/03/1990;117,293;
64005000;1;1;24/03/1990;62,107;
64005000;1;1;25/03/1990;38,323;
64005000;1;1;26/03/1990;25,396;
64005000;1;1;27/03/1990;21,881;
64005000;1;1;28/03/1990;19,659;
64005000;1;1;29/03/1990;22,923;
64005000;1;1;30/03/1990;19,828;
64005000;1;1;31/03/1990;17,986;
64005000;1;1;01/04/1990;16,999;
64005000;1;1;02/04/1990;15,862;
64005000;1;1;03/04/1990;15,22;
64005000;1;1;04/04/1990;15,061;
64005000;1;1;05/04/1990;15,701;
64005000;1;1;06/04/1990;14,902;
64005000;1;1;07/04/1990;13,955;
64005000;1;1;08/04/1990;15,54;
64005000;1;1;09/04/1990;16,509;
64005000;1;1;10/04/1990;13,642;
64005000;1;1;11/04/1990;13,176;
64005000;1;1;12/04/1990;12,714;
64005000;1;1;13/04/1990;12,408;
64005000;1;1;14/04/1990;12,103;
64005000;1;1;15/04/1990;12,103;
64005000;1;1;16/04/1990;11,951;
64005000;1;1;17/04/1990;11,8;
64005000;1;1;18/04/1990;13,486;
64005000;1;1;19/04/1990;25,396;
64005000;1;1;20/04/1990;43,075;
64005000;1;1;21/04/1990;42,675;
64005000;1;1;22/04/1990;32,373;
64005000;1;1;23/04/1990;16,509;
64005000;1;1;24/04/1990;13,798;
64005000;1;1;25/04/1990;13,022;
64005000;1;1;26/04/1990;12,56;
64005000;1;1;27/04/1990;12,255;
64005000;1;1;28/04/1990;11,951;
64005000;1;1;29/04/1990;12,103;
64005000;1;1;30/04/1990;13,331;
64005000;1;1;01/05/1990;13,176;
64005000;1;1;02/05/1990;13,022;
64005000;1;1;03/05/1990;11,8;
64005000;1;1;04/05/1990;11,349;
64005000;1;1;05/05/1990;10,901;
64005000;1;1;06/05/1990;10,901;
64005000;1;1;07/05/1990;10,753;
64005000;1;1;08/05/1990;10,753;
64005000;1;1;09/05/1990;10,311;
64005000;1;1;10/05/1990;10,165;
64005000;1;1;11/05/1990;14,269;
64005000;1;1;12/05/1990;23,624;
64005000;1;1;13/05/1990;12,714;
64005000;1;1;14/05/1990;10,901;
64005000;1;1;15/05/1990;10,753;
64005000;1;1;16/05/1990;12,408;
64005000;1;1;17/05/1990;14,584;
64005000;1;1;18/05/1990;47,33;
64005000;1;1;19/05/1990;14,743;
64005000;1;1;20/05/1990;11,8;
64005000;1;1;21/05/1990;11,199;
64005000;1;1;22/05/1990;10,753;
64005000;1;1;23/05/1990;10,458;
64005000;1;1;24/05/1990;10,165;
64005000;1;1;25/05/1990;10,165;
64005000;1;1;26/05/1990;10,165;
64005000;1;1;27/05/1990;9,873;
64005000;1;1;28/05/1990;10,019;
64005000;1;1;29/05/1990;10,458;
64005000;1;1;30/05/1990;10,019;
64005000;1;1;31/05/1990;9,728;
64005000;1;1;01/06/1990;9,873;
64005000;1;1;02/06/1990;9,44;
64005000;1;1;03/06/1990;9,44;
64005000;1;1;04/06/1990;9,44;
64005000;1;1;05/06/1990;9,296;
64005000;1;1;06/06/1990;9,01;
64005000;1;1;07/06/1990;10,458;
64005000;1;1;08/06/1990;11,649;
64005000;1;1;09/06/1990;9,584;
64005000;1;1;10/06/1990;9,44;
64005000;1;1;11/06/1990;9,153;
64005000;1;1;12/06/1990;9,584;
64005000;1;1;13/06/1990;9,584;
64005000;1;1;14/06/1990;9,01;
64005000;1;1;15/06/1990;10,165;
64005000;1;1;16/06/1990;9,584;
64005000;1;1;17/06/1990;9,296;
64005000;1;1;18/06/1990;9,01;
64005000;1;1;19/06/1990;8,727;
64005000;1;1;20/06/1990;8,868;
64005000;1;1;21/06/1990;10,019;
64005000;1;1;22/06/1990;11,05;
64005000;1;1;23/06/1990;9,153;
64005000;1;1;24/06/1990;8,868;
64005000;1;1;25/06/1990;8,445;
64005000;1;1;26/06/1990;8,445;
64005000;1;1;27/06/1990;8,445;
64005000;1;1;28/06/1990;8,305;
64005000;1;1;29/06/1990;8,165;
64005000;1;1;30/06/1990;8,026;
64005000;1;1;01/07/1990;8,026;
64005000;1;1;02/07/1990;8,026;
64005000;1;1;03/07/1990;7,887;
64005000;1;1;04/07/1990;7,749;
64005000;1;1;05/07/1990;10,532;
64005000;1;1;06/07/1990;10,827;
64005000;1;1;07/07/1990;9,153;
64005000;1;1;08/07/1990;9,153;
64005000;1;1;09/07/1990;8,868;
64005000;1;1;10/07/1990;8,727;
64005000;1;1;11/07/1990;8,868;
64005000;1;1;12/07/1990;8,868;
64005000;1;1;13/07/1990;11,199;
64005000;1;1;14/07/1990;8,868;
64005000;1;1;15/07/1990;8,515;
64005000;1;1;16/07/1990;8,305;
64005000;1;1;17/07/1990;14,822;
64005000;1;1;18/07/1990;19,406;
64005000;1;1;19/07/1990;21,708;
64005000;1;1;20/07/1990;22,227;
64005000;1;1;21/07/1990;19,997;
64005000;1;1;22/07/1990;31,715;
64005000;1;1;23/07/1990;19,406;
64005000;1;1;24/07/1990;18,318;
64005000;1;1;25/07/1990;14,664;
64005000;1;1;26/07/1990;13,099;
64005000;1;1;27/07/1990;12,027;
64005000;1;1;28/07/1990;18,318;
64005000;1;1;29/07/1990;22,923;
64005000;1;1;30/07/1990;13,331;
64005000;1;1;31/07/1990;11,424;
64005000;1;1;01/08/1990;10,901;
64005000;1;1;02/08/1990;10,605;
64005000;1;1;03/08/1990;10,458;
64005000;1;1;04/08/1990;9,873;
64005000;1;1;05/08/1990;9,728;
64005000;1;1;06/08/1990;9,44;
64005000;1;1;07/08/1990;9,296;
64005000;1;1;08/08/1990;9,153;
64005000;1;1;09/08/1990;9,153;
64005000;1;1;10/08/1990;9,01;
64005000;1;1;11/08/1990;9,01;
64005000;1;1;12/08/1990;8,868;
64005000;1;1;13/08/1990;8,727;
64005000;1;1;14/08/1990;8,727;
64005000;1;1;15/08/1990;8,445;
64005000;1;1;16/08/1990;8,305;
64005000;1;1;17/08/1990;9,584;
64005000;1;1;18/08/1990;9,44;
64005000;1;1;19/08/1990;12,179;
64005000;1;1;20/08/1990;33,887;
64005000;1;1;21/08/1990;15,22;
64005000;1;1;22/08/1990;10,679;
64005000;1;1;23/08/1990;15,38;
64005000;1;1;24/08/1990;21,794;
64005000;1;1;25/08/1990;19,154;
64005000;1;1;26/08/1990;13,331;
64005000;1;1;27/08/1990;12,944;
64005000;1;1;28/08/1990;21,536;
64005000;1;1;29/08/1990;13,955;
64005000;1;1;30/08/1990;11,199;
64005000;1;1;31/08/1990;10,901;
64005000;1;1;01/09/1990;10,901;
64005000;1;1;02/09/1990;10,753;
64005000;1;1;03/09/1990;10,753;
64005000;1;1;04/09/1990;11,574;
64005000;1;1;05/09/1990;14,033;
64005000;1;1;06/09/1990;16,917;
64005000;1;1;07/09/1990;11,725;
64005000;1;1;08/09/1990;30,409;
64005000;1;1;09/09/1990;14,664;
64005000;1;1;10/09/1990;11,8;
64005000;1;1;11/09/1990;10,827;
64005000;1;1;12/09/1990;10,311;
64005000;1;1;13/09/1990;47,945;
64005000;1;1;14/09/1990;123,895;
64005000;1;1;15/09/1990;56,304;
64005000;1;1;16/09/1990;21,622;
64005000;1;1;17/09/1990;16,754;
64005000;1;1;18/09/1990;14,902;
64005000;1;1;19/09/1990;13,955;
64005000;1;1;20/09/1990;13,176;
64005000;1;1;21/09/1990;12,56;
64005000;1;1;22/09/1990;12,103;
64005000;1;1;23/09/1990;12,408;
64005000;1;1;24/09/1990;13,955;
64005000;1;1;25/09/1990;19,154;
64005000;1;1;26/09/1990;13,176;
64005000;1;1;27/09/1990;11,951;
64005000;1;1;28/09/1990;11,574;
64005000;1;1;29/09/1990;10,901;
64005000;1;1;30/09/1990;13,099;
64005000;1;1;01/10/1990;11,649;
64005000;1;1;02/10/1990;11,349;
64005000;1;1;03/10/1990;10,901;
64005000;1;1;04/10/1990;10,605;
64005000;1;1;05/10/1990;10,311;
64005000;1;1;06/10/1990;10,165;
64005000;1;1;07/10/1990;9,873;
64005000;1;1;08/10/1990;9,728;
64005000;1;1;09/10/1990;9,44;
64005000;1;1;10/10/1990;9,153;
64005000;1;1;11/10/1990;9,153;
64005000;1;1;12/10/1990;8,868;
64005000;1;1;13/10/1990;9,728;
64005000;1;1;14/10/1990;13,72;
64005000;1;1;15/10/1990;14,902;
64005000;1;1;16/10/1990;20,849;
64005000;1;1;17/10/1990;39,795;
64005000;1;1;18/10/1990;28,93;
64005000;1;1;19/10/1990;16,509;
64005000;1;1;20/10/1990;13,564;
64005000;1;1;21/10/1990;12,255;
64005000;1;1;22/10/1990;11,725;
64005000;1;1;23/10/1990;11,05;
64005000;1;1;24/10/1990;10,901;
64005000;1;1;25/10/1990;15,701;
64005000;1;1;26/10/1990;38,911;
64005000;1;1;27/10/1990;19,406;
64005000;1;1;28/10/1990;13,955;
64005000;1;1;29/10/1990;12,714;
64005000;1;1;30/10/1990;12,484;
64005000;1;1;31/10/1990;16,754;
64005000;1;1;01/11/1990;13,876;
64005000;1;1;02/11/1990;12,331;
64005000;1;1;03/11/1990;11,725;
64005000;1;1;04/11/1990;13,176;
64005000;1;1;05/11/1990;23,273;
64005000;1;1;06/11/1990;71,484;
64005000;1;1;07/11/1990;93,42;
64005000;1;1;08/11/1990;42,475;
64005000;1;1;09/11/1990;36,767;
64005000;1;1;10/11/1990;39,894;
64005000;1;1;11/11/1990;22,488;
64005000;1;1;12/11/1990;25,486;
64005000;1;1;13/11/1990;18,235;
64005000;1;1;14/11/1990;15,38;
64005000;1;1;15/11/1990;13,798;
64005000;1;1;16/11/1990;13,72;
64005000;1;1;17/11/1990;13,022;
64005000;1;1;18/11/1990;20,678;
64005000;1;1;19/11/1990;16,672;
64005000;1;1;20/11/1990;19,322;
64005000;1;1;21/11/1990;14,112;
64005000;1;1;22/11/1990;17,491;
64005000;1;1;23/11/1990;16,023;
64005000;1;1;24/11/1990;14,269;
64005000;1;1;25/11/1990;13,176;
64005000;1;1;26/11/1990;12,179;
64005000;1;1;27/11/1990;11,349;
64005000;1;1;28/11/1990;10,901;
64005000;1;1;29/11/1990;10,753;
64005000;1;1;30/11/1990;10,458;
64005000;1;1;01/12/1990;10,311;
64005000;1;1;02/12/1990;10,019;
64005000;1;1;03/12/1990;9,728;
64005000;1;1;04/12/1990;9,873;
64005000;1;1;05/12/1990;12,408;
64005000;1;1;06/12/1990;11,8;
64005000;1;1;07/12/1990;18,235;
64005000;1;1;08/12/1990;35,225;
64005000;1;1;09/12/1990;27,65;
64005000;1;1;10/12/1990;15,621;
64005000;1;1;11/12/1990;26,834;
64005000;1;1;12/12/1990;60,374;
64005000;1;1;13/12/1990;52,297;
64005000;1;1;14/12/1990;55,667;
64005000;1;1;15/12/1990;21,363;
64005000;1;1;16/12/1990;18,069;
64005000;1;1;17/12/1990;16,347;
64005000;1;1;18/12/1990;14,584;
64005000;1;1;19/12/1990;14,19;
64005000;1;1;20/12/1990;16,672;
64005000;1;1;21/12/1990;21,363;
64005000;1;1;22/12/1990;30,316;
64005000;1;1;23/12/1990;12,408;
64005000;1;1;24/12/1990;11,649;
64005000;1;1;25/12/1990;11,499;
64005000;1;1;26/12/1990;19,07;
64005000;1;1;27/12/1990;22,227;
64005000;1;1;28/12/1990;15,3;
64005000;1;1;29/12/1990;12,56;
64005000;1;1;30/12/1990;12,255;
64005000;1;1;31/12/1990;11,951;
64005000;1;1;01/01/1991;12,714;
64005000;1;1;02/01/1991;12,103;
64005000;1;1;03/01/1991;13,564;
64005000;1;1;04/01/1991;33,887;
64005000;1;1;05/01/1991;53,135;
64005000;1;1;06/01/1991;32,75;
64005000;1;1;07/01/1991;15,54;
64005000;1;1;08/01/1991;14,743;
64005000;1;1;09/01/1991;13,72;
64005000;1;1;10/01/1991;13,176;
64005000;1;1;11/01/1991;12,944;
64005000;1;1;12/01/1991;12,714;
64005000;1;1;13/01/1991;12,408;
64005000;1;1;14/01/1991;12,867;
64005000;1;1;15/01/1991;16,509;
64005000;1;1;16/01/1991;33,223;
64005000;1;1;17/01/1991;20,507;
64005000;1;1;18/01/1991;39,894;
64005000;1;1;19/01/1991;30,409;
64005000;1;1;20/01/1991;18,819;
64005000;1;1;21/01/1991;14,743;
64005000;1;1;22/01/1991;13,022;
64005000;1;1;23/01/1991;15,781;
64005000;1;1;24/01/1991;13,022;
64005000;1;1;25/01/1991;12,255;
64005000;1;1;26/01/1991;26,563;
64005000;1;1;27/01/1991;48,664;
64005000;1;1;28/01/1991;21,106;
64005000;1;1;29/01/1991;15,14;
64005000;1;1;30/01/1991;66,373;
64005000;1;1;31/01/1991;47,023;
64005000;1;1;01/02/1991;31,06;
64005000;1;1;02/02/1991;28,472;
64005000;1;1;03/02/1991;45,597;
64005000;1;1;04/02/1991;70,366;
64005000;1;1;05/02/1991;49,18;
64005000;1;1;06/02/1991;51,774;
64005000;1;1;07/02/1991;69,808;
64005000;1;1;08/02/1991;95,921;
64005000;1;1;09/02/1991;167,026;
64005000;1;1;10/02/1991;143,634;
64005000;1;1;11/02/1991;129,089;
64005000;1;1;12/02/1991;93,658;
64005000;1;1;13/02/1991;58,867;
64005000;1;1;14/02/1991;41,577;
64005000;1;1;15/02/1991;33,223;
64005000;1;1;16/02/1991;28,93;
64005000;1;1;17/02/1991;25,665;
64005000;1;1;18/02/1991;29,575;
64005000;1;1;19/02/1991;32,561;
64005000;1;1;20/02/1991;28,015;
64005000;1;1;21/02/1991;22,314;
64005000;1;1;22/02/1991;21,02;
64005000;1;1;23/02/1991;19,154;
64005000;1;1;24/02/1991;18,152;
64005000;1;1;25/02/1991;18,069;
64005000;1;1;26/02/1991;18,651;
64005000;1;1;27/02/1991;17,821;
64005000;1;1;28/02/1991;22,401;
64005000;1;1;01/03/1991;30,316;
64005000;1;1;02/03/1991;25,486;
64005000;1;1;03/03/1991;21,449;
64005000;1;1;04/03/1991;42,375;
64005000;1;1;05/03/1991;94,49;
64005000;1;1;06/03/1991;149,208;
64005000;1;1;07/03/1991;119,301;
64005000;1;1;08/03/1991;89,52;
64005000;1;1;09/03/1991;59,405;
64005000;1;1;10/03/1991;44,989;
64005000;1;1;11/03/1991;33,507;
64005000;1;1;12/03/1991;40,585;
64005000;1;1;13/03/1991;63,85;
64005000;1;1;14/03/1991;67,477;
64005000;1;1;15/03/1991;67,035;
64005000;1;1;16/03/1991;51,045;
64005000;1;1;17/03/1991;33,983;
64005000;1;1;18/03/1991;25,218;
64005000;1;1;19/03/1991;35,513;
64005000;1;1;20/03/1991;102,593;
64005000;1;1;21/03/1991;101,009;
64005000;1;1;22/03/1991;52,506;
64005000;1;1;23/03/1991;49,903;
64005000;1;1;24/03/1991;42,775;
64005000;1;1;25/03/1991;44,08;
64005000;1;1;26/03/1991;43,276;
64005000;1;1;27/03/1991;51,253;
64005000;1;1;28/03/1991;81,024;
64005000;1;1;29/03/1991;95,086;
64005000;1;1;30/03/1991;50,11;
64005000;1;1;31/03/1991;33,318;
64005000;1;1;01/04/1991;26,203;
64005000;1;1;02/04/1991;39,107;
64005000;1;1;03/04/1991;35,417;
64005000;1;1;04/04/1991;34,937;
64005000;1;1;05/04/1991;31,341;
64005000;1;1;06/04/1991;48,973;
64005000;1;1;07/04/1991;36,573;
64005000;1;1;08/04/1991;28,106;
64005000;1;1;09/04/1991;25,575;
64005000;1;1;10/04/1991;24,596;
64005000;1;1;11/04/1991;23,449;
64005000;1;1;12/04/1991;21,967;
64005000;1;1;13/04/1991;21,536;
64005000;1;1;14/04/1991;20,337;
64005000;1;1;15/04/1991;20,507;
64005000;1;1;16/04/1991;20,167;
64005000;1;1;17/04/1991;23,449;
64005000;1;1;18/04/1991;20,849;
64005000;1;1;19/04/1991;27,378;
64005000;1;1;20/04/1991;22,836;
64005000;1;1;21/04/1991;41,677;
64005000;1;1;22/04/1991;19,913;
64005000;1;1;23/04/1991;18,568;
64005000;1;1;24/04/1991;17,656;
64005000;1;1;25/04/1991;46,921;
64005000;1;1;26/04/1991;27,015;
64005000;1;1;27/04/1991;19,154;
64005000;1;1;28/04/1991;17,986;
64005000;1;1;29/04/1991;17,326;
64005000;1;1;30/04/1991;17,903;
64005000;1;1;01/05/1991;26,473;
64005000;1;1;02/05/1991;21,192;
64005000;1;1;03/05/1991;16,999;
64005000;1;1;04/05/1991;16,347;
64005000;1;1;05/05/1991;18,152;
64005000;1;1;06/05/1991;18,568;
64005000;1;1;07/05/1991;38,617;
64005000;1;1;08/05/1991;29,114;
64005000;1;1;09/05/1991;22,401;
64005000;1;1;10/05/1991;19,575;
64005000;1;1;11/05/1991;19,322;
64005000;1;1;12/05/1991;17,738;
64005000;1;1;13/05/1991;16,347;
64005000;1;1;14/05/1991;16,754;
64005000;1;1;15/05/1991;29,852;
64005000;1;1;16/05/1991;67,92;
64005000;1;1;17/05/1991;29,206;
64005000;1;1;18/05/1991;19,828;
64005000;1;1;19/05/1991;19,238;
64005000;1;1;20/05/1991;17,986;
64005000;1;1;21/05/1991;16,672;
64005000;1;1;22/05/1991;16,347;
64005000;1;1;23/05/1991;17,08;
64005000;1;1;24/05/1991;16,023;
64005000;1;1;25/05/1991;15,38;
64005000;1;1;26/05/1991;14,743;
64005000;1;1;27/05/1991;14,426;
64005000;1;1;28/05/1991;14,112;
64005000;1;1;29/05/1991;14,269;
64005000;1;1;30/05/1991;13,798;
64005000;1;1;31/05/1991;13,642;
64005000;1;1;01/06/1991;13,486;
64005000;1;1;02/06/1991;13,176;
64005000;1;1;03/06/1991;13,331;
64005000;1;1;04/06/1991;13,176;
64005000;1;1;05/06/1991;12,867;
64005000;1;1;06/06/1991;13,486;
64005000;1;1;07/06/1991;13,331;
64005000;1;1;08/06/1991;13,955;
64005000;1;1;09/06/1991;14,112;
64005000;1;1;10/06/1991;14,426;
64005000;1;1;11/06/1991;14,505;
64005000;1;1;12/06/1991;13,798;
64005000;1;1;13/06/1991;13,72;
64005000;1;1;14/06/1991;13,798;
64005000;1;1;15/06/1991;12,867;
64005000;1;1;16/06/1991;11,8;
64005000;1;1;17/06/1991;11,876;
64005000;1;1;18/06/1991;12,944;
64005000;1;1;19/06/1991;14,112;
64005000;1;1;20/06/1991;14,664;
64005000;1;1;21/06/1991;17,656;
64005000;1;1;22/06/1991;24,684;
64005000;1;1;23/06/1991;30,874;
64005000;1;1;24/06/1991;41,081;
64005000;1;1;25/06/1991;40,981;
64005000;1;1;26/06/1991;33,697;
64005000;1;1;27/06/1991;29,114;
64005000;1;1;28/06/1991;21,277;
64005000;1;1;29/06/1991;17,738;
64005000;1;1;30/06/1991;15,701;
64005000;1;1;01/07/1991;15,3;
64005000;1;1;02/07/1991;13,955;
64005000;1;1;03/07/1991;13,486;
64005000;1;1;04/07/1991;12,103;
64005000;1;1;05/07/1991;11,8;
64005000;1;1;06/07/1991;11,876;
64005000;1;1;07/07/1991;11,8;
64005000;1;1;08/07/1991;11,349;
64005000;1;1;09/07/1991;11,199;
64005000;1;1;10/07/1991;11,499;
64005000;1;1;11/07/1991;13,331;
64005000;1;1;12/07/1991;13,099;
64005000;1;1;13/07/1991;13,176;
64005000;1;1;14/07/1991;13,564;
64005000;1;1;15/07/1991;13,564;
64005000;1;1;16/07/1991;16,023;
64005000;1;1;17/07/1991;13,331;
64005000;1;1;18/07/1991;12,56;
64005000;1;1;19/07/1991;11,8;
64005000;1;1;20/07/1991;11,499;
64005000;1;1;21/07/1991;11,349;
64005000;1;1;22/07/1991;11,876;
64005000;1;1;23/07/1991;11,8;
64005000;1;1;24/07/1991;11,876;
64005000;1;1;25/07/1991;12,944;
64005000;1;1;26/07/1991;11,05;
64005000;1;1;27/07/1991;10,458;
64005000;1;1;28/07/1991;11,125;
64005000;1;1;29/07/1991;10,458;
64005000;1;1;30/07/1991;10,019;
64005000;1;1;31/07/1991;9,44;
64005000;1;1;01/08/1991;8,727;
64005000;1;1;02/08/1991;10,165;
64005000;1;1;03/08/1991;11,649;
64005000;1;1;04/08/1991;10,679;
64005000;1;1;05/08/1991;9,873;
64005000;1;1;06/08/1991;9,368;
64005000;1;1;07/08/1991;10,458;
64005000;1;1;08/08/1991;13,331;
64005000;1;1;09/08/1991;14,743;
64005000;1;1;10/08/1991;11,349;
64005000;1;1;11/08/1991;11,349;
64005000;1;1;12/08/1991;10,019;
